"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","LA_CODE","PATIENT_TYPE","DENTAL_TREATMENT_BAND","COT","UDA","GROUP","POP","COTPer1000","UDAPer1000"
"10248",2021-06-30,"03W","E38000051",NA,"E06000017","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"10249",2021-06-30,"03W","E38000051",NA,"E06000017","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10250",2021-06-30,"03W","E38000051",NA,"E06000017","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10251",2021-06-30,"03W","E38000051",NA,"E06000017","Non-paying adult","Urgent/Occasional",223,267.6,"Adult",NA,NA,NA
"10252",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Band 1",1398,1398,"Adult",NA,NA,NA
"10253",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Band 2",611,1833,"Adult",NA,NA,NA
"10254",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Band 3",103,1236,"Adult",NA,NA,NA
"10255",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10256",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"10257",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Free - Denture Repair",5,5,"Adult",NA,NA,NA
"10258",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10259",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10260",2021-06-30,"03W","E38000051",NA,"E06000017","Paying adult","Urgent/Occasional",526,631.2,"Adult",NA,NA,NA
"10261",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Band 1",8198,8198,"Child",NA,NA,NA
"10262",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Band 2",2246,6738,"Child",NA,NA,NA
"10263",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Band 3",48,576,"Child",NA,NA,NA
"10264",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"10265",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"10266",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Free - Denture Repair",1,1,"Child",NA,NA,NA
"10267",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"10268",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"10269",2021-06-30,"03W","E38000051",NA,"E10000018","Child","Urgent/Occasional",529,634.8,"Child",NA,NA,NA
"10270",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Band 1",1393,1393,"Adult",NA,NA,NA
"10271",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Band 2",1227,3681,"Adult",NA,NA,NA
"10272",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Band 3",474,5688,"Adult",NA,NA,NA
"10273",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10274",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"10275",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"10276",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10277",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10278",2021-06-30,"03W","E38000051",NA,"E10000018","Non-paying adult","Urgent/Occasional",755,906,"Adult",NA,NA,NA
"10279",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Band 1",11782,11782,"Adult",NA,NA,NA
"10280",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Band 2",5252,15756,"Adult",NA,NA,NA
"10281",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Band 3",730,8760,"Adult",NA,NA,NA
"10282",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10283",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"10284",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Free - Denture Repair",82,82,"Adult",NA,NA,NA
"10285",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10286",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Free - Removal of sutures",3,3,"Adult",NA,NA,NA
"10287",2021-06-30,"03W","E38000051",NA,"E10000018","Paying adult","Urgent/Occasional",2598,3117.6,"Adult",NA,NA,NA
"10288",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Band 1",10160,10160,"Child",NA,NA,NA
"10289",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Band 2",5186,15558,"Child",NA,NA,NA
"10290",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Band 3",109,1308,"Child",NA,NA,NA
"10291",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"10292",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"10293",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"10294",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"10295",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"10296",2021-06-30,"04C","E38000097",NA,"E06000016","Child","Urgent/Occasional",1217,1460.4,"Child",NA,NA,NA
"10297",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Band 1",3171,3171,"Adult",NA,NA,NA
"10298",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Band 2",4338,13014,"Adult",NA,NA,NA
"10299",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Band 3",1634,19608,"Adult",NA,NA,NA
"10300",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10301",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"10302",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"10303",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10304",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10305",2021-06-30,"04C","E38000097",NA,"E06000016","Non-paying adult","Urgent/Occasional",3161,3793.2,"Adult",NA,NA,NA
"10306",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Band 1",8341,8341,"Adult",NA,NA,NA
"10307",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Band 2",5629,16887,"Adult",NA,NA,NA
"10308",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Band 3",748,8976,"Adult",NA,NA,NA
"10309",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",NA,NA,NA
"10310",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Free - Bridge Repairs",2,2.4,"Adult",NA,NA,NA
"10311",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Free - Denture Repair",112,112,"Adult",NA,NA,NA
"10312",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10313",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Free - Removal of sutures",1,1,"Adult",NA,NA,NA
"10314",2021-06-30,"04C","E38000097",NA,"E06000016","Paying adult","Urgent/Occasional",2968,3561.6,"Adult",NA,NA,NA
"10315",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Band 1",10228,10228,"Child",NA,NA,NA
"10316",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Band 2",3040,9120,"Child",NA,NA,NA
"10317",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Band 3",72,864,"Child",NA,NA,NA
"10318",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"10319",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"10320",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"10321",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"10322",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"10323",2021-06-30,"04V","E38000201",NA,"E10000018","Child","Urgent/Occasional",686,823.2,"Child",NA,NA,NA
"10324",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 1",2137,2137,"Adult",NA,NA,NA
"10325",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 2",1739,5217,"Adult",NA,NA,NA
"10326",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 3",834,10008,"Adult",NA,NA,NA
"10327",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10328",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"10329",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"10330",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10331",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10332",2021-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Urgent/Occasional",1258,1509.6,"Adult",NA,NA,NA
"10333",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 1",15312,15312,"Adult",NA,NA,NA
"10334",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 2",8339,25017,"Adult",NA,NA,NA
"10335",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 3",1327,15924,"Adult",NA,NA,NA
"10336",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"10337",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Bridge Repairs",2,2.4,"Adult",NA,NA,NA
"10338",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Denture Repair",158,158,"Adult",NA,NA,NA
"10339",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"10340",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"10341",2021-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Urgent/Occasional",3774,4528.8,"Adult",NA,NA,NA
"10342",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",3475,3475,"Child",228096,15.23,15.23
"10343",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1149,3447,"Child",228096,5.04,15.11
"10344",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",50,600,"Child",228096,0.22,2.63
"10345",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"10346",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"10347",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"10348",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"10349",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"10350",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",350,420,"Child",228096,1.53,1.84
"10351",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",771,771,"Adult",907839,0.85,0.85
"10352",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",663,1989,"Adult",907839,0.73,2.19
"10353",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",457,5484,"Adult",907839,0.5,6.04
"10354",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10355",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"10356",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"10357",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10358",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"10359",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",766,919.2,"Adult",907839,0.84,1.01
"10360",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",4377,4377,"Adult",907839,4.82,4.82
"10361",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",3216,9648,"Adult",907839,3.54,10.63
"10362",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",599,7188,"Adult",907839,0.66,7.92
"10363",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10364",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"10365",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",78,78,"Adult",907839,0.09,0.09
"10366",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10367",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"10368",2021-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1448,1737.6,"Adult",907839,1.59,1.91
"10369",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",4102,4102,"Child",228096,17.98,17.98
"10370",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1221,3663,"Child",228096,5.35,16.06
"10371",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",40,480,"Child",228096,0.18,2.1
"10372",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"10373",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"10374",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"10375",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"10376",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"10377",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",197,236.4,"Child",228096,0.86,1.04
"10378",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",794,794,"Adult",907839,0.87,0.87
"10379",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",731,2193,"Adult",907839,0.81,2.42
"10380",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",291,3492,"Adult",907839,0.32,3.85
"10381",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10382",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"10383",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"10384",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10385",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"10386",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",356,427.2,"Adult",907839,0.39,0.47
"10387",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",5107,5107,"Adult",907839,5.63,5.63
"10388",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",3183,9549,"Adult",907839,3.51,10.52
"10389",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",386,4632,"Adult",907839,0.43,5.1
"10390",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10391",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"10392",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",38,38,"Adult",907839,0.04,0.04
"10393",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10394",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"10395",2021-06-30,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",787,944.4,"Adult",907839,0.87,1.04
"10396",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",5149,5149,"Child",228096,22.57,22.57
"10397",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",2020,6060,"Child",228096,8.86,26.57
"10398",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",64,768,"Child",228096,0.28,3.37
"10399",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"10400",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"10401",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"10402",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"10403",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",1,1,"Child",228096,0,0
"10404",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",427,512.4,"Child",228096,1.87,2.25
"10405",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",926,926,"Adult",907839,1.02,1.02
"10406",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",1126,3378,"Adult",907839,1.24,3.72
"10407",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",495,5940,"Adult",907839,0.55,6.54
"10408",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10409",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"10410",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"10411",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10412",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"10413",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",615,738,"Adult",907839,0.68,0.81
"10414",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",8059,8059,"Adult",907839,8.88,8.88
"10415",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",5250,15750,"Adult",907839,5.78,17.35
"10416",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",770,9240,"Adult",907839,0.85,10.18
"10417",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"10418",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",907839,0,0
"10419",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",74,74,"Adult",907839,0.08,0.08
"10420",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"10421",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",1,1,"Adult",907839,0,0
"10422",2021-06-30,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1815,2178,"Adult",907839,2,2.4
"10423",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",6564,6564,"Child",228096,28.78,28.78
"10424",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1903,5709,"Child",228096,8.34,25.03
"10425",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",80,960,"Child",228096,0.35,4.21
"10426",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"10427",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"10428",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"10429",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"10430",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"10431",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",378,453.6,"Child",228096,1.66,1.99
"10432",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",1519,1519,"Adult",907839,1.67,1.67
"10433",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",1321,3963,"Adult",907839,1.46,4.37
"10434",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",655,7860,"Adult",907839,0.72,8.66
"10435",2021-06-30,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
