"","Year","Geography","Parent_Code_1","Sub_ICB_Code","Group","Contract_Type","Age_Group","Gender","Dentist_Type","Dentist_Count","Financial_yr","Region","ICB"
"26997","2017-18","3.Clinical Commissioning Group","Y62","01F","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"26998","2017-18","3.Clinical Commissioning Group","Y62","01F","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"26999","2017-18","3.Clinical Commissioning Group","Y62","01F","Leavers","PDS","Under 35","M",NA,1,"2018",NA,NA
"27000","2017-18","3.Clinical Commissioning Group","Y62","01G","Joiners","GDS","Under 35","F",NA,3,"2018",NA,NA
"27001","2017-18","3.Clinical Commissioning Group","Y62","01G","Joiners","GDS","Under 35","M",NA,4,"2018",NA,NA
"27002","2017-18","3.Clinical Commissioning Group","Y62","01G","Joiners","TDS","45-54","M",NA,1,"2018",NA,NA
"27003","2017-18","3.Clinical Commissioning Group","Y62","01G","Joiners","TDS","Under 35","M",NA,1,"2018",NA,NA
"27004","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","35-44","F",NA,2,"2018",NA,NA
"27005","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27006","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27007","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27008","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27009","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27010","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27011","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","TDS","35-44","F",NA,1,"2018",NA,NA
"27012","2017-18","3.Clinical Commissioning Group","Y62","01G","Leavers","TDS","45-54","M",NA,1,"2018",NA,NA
"27013","2017-18","3.Clinical Commissioning Group","Y62","01J","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27014","2017-18","3.Clinical Commissioning Group","Y62","01J","Joiners","GDS","Under 35","F",NA,2,"2018",NA,NA
"27015","2017-18","3.Clinical Commissioning Group","Y62","01J","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27016","2017-18","3.Clinical Commissioning Group","Y62","01J","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27017","2017-18","3.Clinical Commissioning Group","Y62","01J","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27018","2017-18","3.Clinical Commissioning Group","Y62","01J","Leavers","GDS","Under 35","F",NA,2,"2018",NA,NA
"27019","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","GDS","55+","M",NA,1,"2018",NA,NA
"27020","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","GDS","Under 35","F",NA,4,"2018",NA,NA
"27021","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27022","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","Mixed","Under 35","F",NA,1,"2018",NA,NA
"27023","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","Mixed","Under 35","M",NA,1,"2018",NA,NA
"27024","2017-18","3.Clinical Commissioning Group","Y62","01K","Joiners","PDS","55+","M",NA,1,"2018",NA,NA
"27025","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27026","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27027","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27028","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27029","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27030","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27031","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","PDS","55+","F",NA,1,"2018",NA,NA
"27032","2017-18","3.Clinical Commissioning Group","Y62","01K","Leavers","TDS","55+","F",NA,1,"2018",NA,NA
"27033","2017-18","3.Clinical Commissioning Group","Y62","01T","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27034","2017-18","3.Clinical Commissioning Group","Y62","01T","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27035","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27036","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27037","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27038","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","Mixed","35-44","M",NA,1,"2018",NA,NA
"27039","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","PDS","45-54","F",NA,1,"2018",NA,NA
"27040","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","PDS","45-54","M",NA,1,"2018",NA,NA
"27041","2017-18","3.Clinical Commissioning Group","Y62","01T","Leavers","PDS","Under 35","F",NA,2,"2018",NA,NA
"27042","2017-18","3.Clinical Commissioning Group","Y62","01V","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27043","2017-18","3.Clinical Commissioning Group","Y62","01V","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27044","2017-18","3.Clinical Commissioning Group","Y62","01V","Joiners","PDS","Under 35","M",NA,1,"2018",NA,NA
"27045","2017-18","3.Clinical Commissioning Group","Y62","01V","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27046","2017-18","3.Clinical Commissioning Group","Y62","01V","Leavers","GDS","Under 35","M",NA,3,"2018",NA,NA
"27047","2017-18","3.Clinical Commissioning Group","Y62","01W","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27048","2017-18","3.Clinical Commissioning Group","Y62","01W","Joiners","GDS","Under 35","F",NA,8,"2018",NA,NA
"27049","2017-18","3.Clinical Commissioning Group","Y62","01W","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27050","2017-18","3.Clinical Commissioning Group","Y62","01W","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27051","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27052","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27053","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27054","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","GDS","Under 35","F",NA,4,"2018",NA,NA
"27055","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27056","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","PDS","45-54","F",NA,1,"2018",NA,NA
"27057","2017-18","3.Clinical Commissioning Group","Y62","01W","Leavers","PDS","Under 35","M",NA,1,"2018",NA,NA
"27058","2017-18","3.Clinical Commissioning Group","Y62","01X","Joiners","GDS","55+","M",NA,1,"2018",NA,NA
"27059","2017-18","3.Clinical Commissioning Group","Y62","01X","Joiners","GDS","Under 35","F",NA,3,"2018",NA,NA
"27060","2017-18","3.Clinical Commissioning Group","Y62","01X","Joiners","GDS","Under 35","M",NA,4,"2018",NA,NA
"27061","2017-18","3.Clinical Commissioning Group","Y62","01X","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27062","2017-18","3.Clinical Commissioning Group","Y62","01X","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27063","2017-18","3.Clinical Commissioning Group","Y62","01X","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27064","2017-18","3.Clinical Commissioning Group","Y62","01X","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27065","2017-18","3.Clinical Commissioning Group","Y62","01X","Leavers","PDS","35-44","M",NA,1,"2018",NA,NA
"27066","2017-18","3.Clinical Commissioning Group","Y62","01Y","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27067","2017-18","3.Clinical Commissioning Group","Y62","01Y","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27068","2017-18","3.Clinical Commissioning Group","Y62","01Y","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27069","2017-18","3.Clinical Commissioning Group","Y62","01Y","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27070","2017-18","3.Clinical Commissioning Group","Y62","01Y","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27071","2017-18","3.Clinical Commissioning Group","Y62","01Y","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27072","2017-18","3.Clinical Commissioning Group","Y62","02A","Joiners","GDS","Under 35","F",NA,6,"2018",NA,NA
"27073","2017-18","3.Clinical Commissioning Group","Y62","02A","Joiners","GDS","Under 35","M",NA,1,"2018",NA,NA
"27074","2017-18","3.Clinical Commissioning Group","Y62","02A","Joiners","TDS","35-44","M",NA,1,"2018",NA,NA
"27075","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27076","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27077","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","GDS","55+","M",NA,4,"2018",NA,NA
"27078","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27079","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27080","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","TDS","35-44","M",NA,2,"2018",NA,NA
"27081","2017-18","3.Clinical Commissioning Group","Y62","02A","Leavers","TDS","55+","F",NA,1,"2018",NA,NA
"27082","2017-18","3.Clinical Commissioning Group","Y62","02E","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27083","2017-18","3.Clinical Commissioning Group","Y62","02E","Joiners","GDS","Under 35","F",NA,3,"2018",NA,NA
"27084","2017-18","3.Clinical Commissioning Group","Y62","02E","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27085","2017-18","3.Clinical Commissioning Group","Y62","02E","Joiners","PDS","Under 35","F",NA,1,"2018",NA,NA
"27086","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27087","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27088","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","GDS","Under 35","M",NA,4,"2018",NA,NA
"27089","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","PDS","35-44","F",NA,1,"2018",NA,NA
"27090","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","PDS","35-44","M",NA,1,"2018",NA,NA
"27091","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","PDS","45-54","F",NA,1,"2018",NA,NA
"27092","2017-18","3.Clinical Commissioning Group","Y62","02E","Leavers","PDS","Under 35","F",NA,2,"2018",NA,NA
"27093","2017-18","3.Clinical Commissioning Group","Y62","02G","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27094","2017-18","3.Clinical Commissioning Group","Y62","02G","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27095","2017-18","3.Clinical Commissioning Group","Y62","02G","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27096","2017-18","3.Clinical Commissioning Group","Y62","02G","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27097","2017-18","3.Clinical Commissioning Group","Y62","02H","Joiners","GDS","Under 35","F",NA,3,"2018",NA,NA
"27098","2017-18","3.Clinical Commissioning Group","Y62","02H","Joiners","GDS","Under 35","M",NA,4,"2018",NA,NA
"27099","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27100","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","45-54","F",NA,2,"2018",NA,NA
"27101","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27102","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27103","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27104","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27105","2017-18","3.Clinical Commissioning Group","Y62","02H","Leavers","PDS","Under 35","M",NA,1,"2018",NA,NA
"27106","2017-18","3.Clinical Commissioning Group","Y62","02M","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27107","2017-18","3.Clinical Commissioning Group","Y62","02M","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27108","2017-18","3.Clinical Commissioning Group","Y62","02M","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27109","2017-18","3.Clinical Commissioning Group","Y62","02M","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27110","2017-18","3.Clinical Commissioning Group","Y62","02M","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27111","2017-18","3.Clinical Commissioning Group","Y62","02M","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27112","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27113","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27114","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27115","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","55+","M",NA,1,"2018",NA,NA
"27116","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","Under 35","F",NA,10,"2018",NA,NA
"27117","2017-18","3.Clinical Commissioning Group","Y62","12F","Joiners","GDS","Under 35","M",NA,7,"2018",NA,NA
"27118","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27119","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27120","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","GDS","55+","F",NA,2,"2018",NA,NA
"27121","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27122","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","GDS","Under 35","M",NA,4,"2018",NA,NA
"27123","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","PDS","55+","F",NA,1,"2018",NA,NA
"27124","2017-18","3.Clinical Commissioning Group","Y62","12F","Leavers","PDS","Under 35","F",NA,1,"2018",NA,NA
"27125","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27126","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27127","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27128","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","55+","M",NA,1,"2018",NA,NA
"27129","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","Under 35","F",NA,13,"2018",NA,NA
"27130","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27131","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","PDS","Under 35","F",NA,2,"2018",NA,NA
"27132","2017-18","3.Clinical Commissioning Group","Y62","14L","Joiners","TDS","35-44","M",NA,1,"2018",NA,NA
"27133","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27134","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27135","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","GDS","Under 35","F",NA,4,"2018",NA,NA
"27136","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27137","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","TDS","35-44","M",NA,1,"2018",NA,NA
"27138","2017-18","3.Clinical Commissioning Group","Y62","14L","Leavers","TDS","55+","M",NA,1,"2018",NA,NA
"27139","2017-18","3.Clinical Commissioning Group","Y62","27D","Joiners","GDS","35-44","F",NA,3,"2018",NA,NA
"27140","2017-18","3.Clinical Commissioning Group","Y62","27D","Joiners","GDS","35-44","M",NA,2,"2018",NA,NA
"27141","2017-18","3.Clinical Commissioning Group","Y62","27D","Joiners","GDS","Under 35","F",NA,12,"2018",NA,NA
"27142","2017-18","3.Clinical Commissioning Group","Y62","27D","Joiners","GDS","Under 35","M",NA,7,"2018",NA,NA
"27143","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","35-44","F",NA,2,"2018",NA,NA
"27144","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27145","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","45-54","F",NA,2,"2018",NA,NA
"27146","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","45-54","M",NA,5,"2018",NA,NA
"27147","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27148","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","55+","M",NA,7,"2018",NA,NA
"27149","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","Under 35","F",NA,5,"2018",NA,NA
"27150","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","GDS","Under 35","M",NA,2,"2018",NA,NA
"27151","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","Mixed","Under 35","F",NA,1,"2018",NA,NA
"27152","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","PDS","35-44","F",NA,1,"2018",NA,NA
"27153","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","PDS","45-54","F",NA,1,"2018",NA,NA
"27154","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27155","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","PDS","Under 35","F",NA,2,"2018",NA,NA
"27156","2017-18","3.Clinical Commissioning Group","Y62","27D","Leavers","PDS","Under 35","M",NA,1,"2018",NA,NA
"27157","2017-18","3.Clinical Commissioning Group","Y62","99A","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27158","2017-18","3.Clinical Commissioning Group","Y62","99A","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27159","2017-18","3.Clinical Commissioning Group","Y62","99A","Joiners","GDS","Under 35","F",NA,4,"2018",NA,NA
"27160","2017-18","3.Clinical Commissioning Group","Y62","99A","Joiners","GDS","Under 35","M",NA,8,"2018",NA,NA
"27161","2017-18","3.Clinical Commissioning Group","Y62","99A","Joiners","PDS","35-44","F",NA,1,"2018",NA,NA
"27162","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27163","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","35-44","M",NA,2,"2018",NA,NA
"27164","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27165","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27166","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","55+","M",NA,3,"2018",NA,NA
"27167","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","Under 35","F",NA,7,"2018",NA,NA
"27168","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","GDS","Under 35","M",NA,4,"2018",NA,NA
"27169","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","Mixed","35-44","M",NA,1,"2018",NA,NA
"27170","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","Mixed","Under 35","F",NA,1,"2018",NA,NA
"27171","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","PDS","35-44","M",NA,1,"2018",NA,NA
"27172","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","PDS","45-54","F",NA,1,"2018",NA,NA
"27173","2017-18","3.Clinical Commissioning Group","Y62","99A","Leavers","PDS","Under 35","F",NA,2,"2018",NA,NA
"27174","2017-18","3.Clinical Commissioning Group","Y63","00L","Joiners","GDS","35-44","M",NA,1,"2018",NA,NA
"27175","2017-18","3.Clinical Commissioning Group","Y63","00L","Joiners","GDS","45-54","M",NA,1,"2018",NA,NA
"27176","2017-18","3.Clinical Commissioning Group","Y63","00L","Joiners","GDS","Under 35","F",NA,7,"2018",NA,NA
"27177","2017-18","3.Clinical Commissioning Group","Y63","00L","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27178","2017-18","3.Clinical Commissioning Group","Y63","00L","Joiners","PDS","Under 35","F",NA,2,"2018",NA,NA
"27179","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","35-44","F",NA,1,"2018",NA,NA
"27180","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27181","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27182","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27183","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27184","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27185","2017-18","3.Clinical Commissioning Group","Y63","00L","Leavers","TDS","Under 35","F",NA,1,"2018",NA,NA
"27186","2017-18","3.Clinical Commissioning Group","Y63","00N","Joiners","GDS","35-44","F",NA,1,"2018",NA,NA
"27187","2017-18","3.Clinical Commissioning Group","Y63","00N","Joiners","GDS","Under 35","F",NA,8,"2018",NA,NA
"27188","2017-18","3.Clinical Commissioning Group","Y63","00N","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27189","2017-18","3.Clinical Commissioning Group","Y63","00N","Leavers","GDS","55+","M",NA,1,"2018",NA,NA
"27190","2017-18","3.Clinical Commissioning Group","Y63","00N","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27191","2017-18","3.Clinical Commissioning Group","Y63","00P","Joiners","GDS","35-44","F",NA,2,"2018",NA,NA
"27192","2017-18","3.Clinical Commissioning Group","Y63","00P","Joiners","GDS","Under 35","F",NA,4,"2018",NA,NA
"27193","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","35-44","F",NA,2,"2018",NA,NA
"27194","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","35-44","M",NA,3,"2018",NA,NA
"27195","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27196","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","45-54","M",NA,1,"2018",NA,NA
"27197","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27198","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27199","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","Under 35","F",NA,3,"2018",NA,NA
"27200","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27201","2017-18","3.Clinical Commissioning Group","Y63","00P","Leavers","Mixed","55+","M",NA,1,"2018",NA,NA
"27202","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","GDS","35-44","F",NA,3,"2018",NA,NA
"27203","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","GDS","45-54","F",NA,1,"2018",NA,NA
"27204","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","GDS","Under 35","F",NA,7,"2018",NA,NA
"27205","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","GDS","Under 35","M",NA,1,"2018",NA,NA
"27206","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","Mixed","Under 35","M",NA,1,"2018",NA,NA
"27207","2017-18","3.Clinical Commissioning Group","Y63","01H","Joiners","PDS","35-44","F",NA,2,"2018",NA,NA
"27208","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","GDS","35-44","M",NA,1,"2018",NA,NA
"27209","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","GDS","45-54","F",NA,1,"2018",NA,NA
"27210","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27211","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","GDS","55+","M",NA,4,"2018",NA,NA
"27212","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27213","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","PDS","55+","M",NA,1,"2018",NA,NA
"27214","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","TDS","45-54","M",NA,1,"2018",NA,NA
"27215","2017-18","3.Clinical Commissioning Group","Y63","01H","Leavers","TDS","55+","F",NA,1,"2018",NA,NA
"27216","2017-18","3.Clinical Commissioning Group","Y63","02P","Joiners","GDS","45-54","F",NA,2,"2018",NA,NA
"27217","2017-18","3.Clinical Commissioning Group","Y63","02P","Joiners","GDS","Under 35","F",NA,1,"2018",NA,NA
"27218","2017-18","3.Clinical Commissioning Group","Y63","02P","Joiners","GDS","Under 35","M",NA,3,"2018",NA,NA
"27219","2017-18","3.Clinical Commissioning Group","Y63","02P","Leavers","GDS","55+","M",NA,2,"2018",NA,NA
"27220","2017-18","3.Clinical Commissioning Group","Y63","02P","Leavers","GDS","Under 35","F",NA,2,"2018",NA,NA
"27221","2017-18","3.Clinical Commissioning Group","Y63","02P","Leavers","GDS","Under 35","M",NA,1,"2018",NA,NA
"27222","2017-18","3.Clinical Commissioning Group","Y63","02Q","Joiners","GDS","Under 35","F",NA,3,"2018",NA,NA
"27223","2017-18","3.Clinical Commissioning Group","Y63","02Q","Joiners","GDS","Under 35","M",NA,2,"2018",NA,NA
"27224","2017-18","3.Clinical Commissioning Group","Y63","02Q","Leavers","GDS","55+","F",NA,1,"2018",NA,NA
"27225","2017-18","3.Clinical Commissioning Group","Y63","02Q","Leavers","GDS","Under 35","F",NA,1,"2018",NA,NA
"27226","2017-18","3.Clinical Commissioning Group","Y63","02Q","Leavers","PDS","55+","F",NA,1,"2018",NA,NA
